# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
3759 32.2822 32.112 32.1057 96.4999
3760 32.2947 32.1244 32.1181 96.5372
3761 32.3071 32.1368 32.1305 96.5745
3762 32.3196 32.1492 32.1429 96.6117
3763 32.332 32.1616 32.1553 96.649
3764 32.3445 32.174 32.1678 96.6863
3765 32.357 32.1864 32.1802 96.7235
3766 32.3694 32.1988 32.1926 96.7608
3767 32.3819 32.2112 32.205 96.7981
3768 32.3943 32.2236 32.2174 96.8354
3769 32.4068 32.236 32.2299 96.8727
3770 32.4192 32.2484 32.2423 96.9099
3771 32.4317 32.2608 32.2547 96.9472
3772 32.4442 32.2732 32.2671 96.9845
3773 32.4566 32.2856 32.2796 97.0218
3774 32.4691 32.298 32.292 97.0591
3775 32.4816 32.3104 32.3044 97.0964
3776 32.494 32.3228 32.3168 97.1337
3777 32.5065 32.3352 32.3293 97.171
3778 32.519 32.3476 32.3417 97.2083
3779 32.5314 32.36 32.3541 97.2456
3780 32.5439 32.3724 32.3665 97.2829
3781 32.5564 32.3848 32.379 97.3202
3782 32.5688 32.3973 32.3914 97.3575
3783 32.5813 32.4097 32.4038 97.3948
3784 32.5938 32.4221 32.4163 97.4321
3785 32.6062 32.4345 32.4287 97.4694
3786 32.6187 32.4469 32.4411 97.5067
3787 32.6312 32.4593 32.4536 97.544
3788 32.6436 32.4717 32.466 97.5814
3789 32.6561 32.4841 32.4784 97.6187
3790 32.6686 32.4966 32.4909 97.656
3791 32.6811 32.509 32.5033 97.6933
3792 32.6935 32.5214 32.5157 97.7307
3793 32.706 32.5338 32.5282 97.768
3794 32.7185 32.5462 32.5406 97.8053
3795 32.731 32.5587 32.5531 97.8427
3796 32.7434 32.5711 32.5655 97.88
3797 32.7559 32.5835 32.5779 97.9173
3798 32.7684 32.5959 32.5904 97.9547
3799 32.7809 32.6083 32.6028 97.992
3800 32.7933 32.6208 32.6153 98.0294
3801 32.8058 32.6332 32.6277 98.0667
3802 32.8183 32.6456 32.6402 98.1041
3803 32.8308 32.6581 32.6526 98.1414
3804 32.8433 32.6705 32.6651 98.1788
3805 32.8557 32.6829 32.6775 98.2162
3806 32.8682 32.6954 32.69 98.2535
3807 32.8807 32.7078 32.7024 98.2909
3808 32.8932 32.7202 32.7149 98.3283
3809 32.9057 32.7327 32.7273 98.3656
3810 32.9181 32.7451 32.7398 98.403
3811 32.9306 32.7576 32.7522 98.4404
3812 32.9431 32.77 32.7647 98.4778
3813 32.9556 32.7824 32.7771 98.5152
3814 32.9681 32.7949 32.7896 98.5525
3815 32.9806 32.8073 32.802 98.5899
3816 32.9931 32.8198 32.8145 98.6273
3817 33.0055 32.8322 32.8269 98.6647
3818 33.018 32.8447 32.8394 98.7021
3819 33.0305 32.8571 32.8519 98.7395
3820 33.043 32.8696 32.8643 98.7769
3821 33.0555 32.882 32.8768 98.8143
3822 33.068 32.8945 32.8892 98.8517
3823 33.0805 32.9069 32.9017 98.8891
3824 33.093 32.9194 32.9142 98.9265
3825 33.1055 32.9318 32.9266 98.9639
3826 33.118 32.9443 32.9391 99.0013
3827 33.1304 32.9567 32.9515 99.0387
3828 33.1429 32.9692 32.964 99.0761
3829 33.1554 32.9816 32.9765 99.1136
3830 33.1679 32.9941 32.9889 99.151
3831 33.1804 33.0066 33.0014 99.1884
3832 33.1929 33.019 33.0139 99.2258
3833 33.2054 33.0315 33.0263 99.2632
3834 33.2179 33.0439 33.0388 99.3007
3835 33.2304 33.0564 33.0513 99.3381
3836 33.2429 33.0689 33.0638 99.3755
3837 33.2554 33.0813 33.0762 99.413
3838 33.2679 33.0938 33.0887 99.4504
3839 33.2804 33.1063 33.1012 99.4878
3840 33.2929 33.1187 33.1136 99.5253
3841 33.3054 33.1312 33.1261 99.5627
3842 33.3179 33.1436 33.1386 99.6002
3843 33.3304 33.1561 33.1511 99.6376
3844 33.3429 33.1686 33.1635 99.6751
3845 33.3554 33.181 33.176 99.7125
3846 33.3679 33.1935 33.1885 99.75
3847 33.3804 33.206 33.201 99.7874
3848 33.393 33.2185 33.2135 99.8249
3849 33.4055 33.2309 33.2259 99.8623
3850 33.418 33.2434 33.2384 99.8998
3851 33.4305 33.2559 33.2509 99.9373
3852 33.443 33.2683 33.2634 99.9747
3853 33.4555 33.2808 33.2759 100.012
3854 33.468 33.2933 33.2884 100.05
3855 33.4805 33.3058 33.3009 100.087
3856 33.493 33.3183 33.3133 100.125
3857 33.5056 33.3307 33.3258 100.162
3858 33.5181 33.3432 33.3383 100.2
3859 33.5306 33.3557 33.3508 100.237
3860 33.5431 33.3682 33.3633 100.275
3861 33.5556 33.3807 33.3758 100.312
3862 33.5681 33.3931 33.3883 100.35
3863 33.5807 33.4056 33.4008 100.387
3864 33.5932 33.4181 33.4133 100.425
3865 33.6057 33.4306 33.4258 100.462
3866 33.6182 33.4431 33.4383 100.5
3867 33.6307 33.4556 33.4508 100.537
3868 33.6433 33.468 33.4633 100.575
3869 33.6558 33.4805 33.4758 100.612
3870 33.6683 33.493 33.4883 100.65
3871 33.6808 33.5055 33.5008 100.687
3872 33.6934 33.518 33.5133 100.725
3873 33.7059 33.5305 33.5258 100.762
3874 33.7184 33.543 33.5383 100.8
3875 33.7309 33.5555 33.5508 100.837
3876 33.7435 33.568 33.5633 100.875
3877 33.756 33.5805 33.5758 100.912
3878 33.7685 33.593 33.5883 100.95
3879 33.7811 33.6054 33.6008 100.987
3880 33.7936 33.6179 33.6133 101.025
3881 33.8061 33.6304 33.6258 101.062
3882 33.8187 33.6429 33.6383 101.1
3883 33.8312 33.6554 33.6508 101.137
3884 33.8437 33.6679 33.6633 101.175
3885 33.8563 33.6804 33.6758 101.213
3886 33.8688 33.6929 33.6884 101.25
3887 33.8813 33.7054 33.7009 101.288
3888 33.8939 33.7179 33.7134 101.325
3889 33.9064 33.7304 33.7259 101.363
3890 33.9189 33.7429 33.7384 101.4
3891 33.9315 33.7554 33.7509 101.438
3892 33.944 33.7679 33.7634 101.475
3893 33.9565 33.7804 33.776 101.513
3894 33.9691 33.7929 33.7885 101.55
3895 33.9816 33.8054 33.801 101.588
3896 33.9942 33.8179 33.8135 101.626
3897 34.0067 33.8305 33.826 101.663
3898 34.0192 33.843 33.8386 101.701
3899 34.0318 33.8555 33.8511 101.738
3900 34.0443 33.868 33.8636 101.776
3901 34.0569 33.8805 33.8761 101.813
3902 34.0694 33.893 33.8886 101.851
3903 34.082 33.9055 33.9012 101.889
3904 34.0945 33.918 33.9137 101.926
3905 34.107 33.9305 33.9262 101.964
3906 34.1196 33.943 33.9387 102.001
3907 34.1321 33.9556 33.9513 102.039
3908 34.1447 33.9681 33.9638 102.077
3909 34.1572 33.9806 33.9763 102.114
3910 34.1698 33.9931 33.9889 102.152
3911 34.1823 34.0056 34.0014 102.189
3912 34.1949 34.0181 34.0139 102.227
3913 34.2074 34.0307 34.0264 102.265
3914 34.22 34.0432 34.039 102.302
3915 34.2325 34.0557 34.0515 102.34
3916 34.2451 34.0682 34.064 102.377
3917 34.2576 34.0807 34.0766 102.415
3918 34.2702 34.0933 34.0891 102.453
3919 34.2827 34.1058 34.1016 102.49
3920 34.2953 34.1183 34.1142 102.528
3921 34.3078 34.1308 34.1267 102.565
3922 34.3204 34.1434 34.1392 102.603
3923 34.3329 34.1559 34.1518 102.641
3924 34.3455 34.1684 34.1643 102.678
3925 34.358 34.1809 34.1768 102.716
3926 34.3706 34.1935 34.1894 102.753
3927 34.3832 34.206 34.2019 102.791
3928 34.3957 34.2185 34.2145 102.829
3929 34.4083 34.2311 34.227 102.866
3930 34.4208 34.2436 34.2395 102.904
3931 34.4334 34.2561 34.2521 102.942
3932 34.4459 34.2687 34.2646 102.979
3933 34.4585 34.2812 34.2772 103.017
3934 34.4711 34.2937 34.2897 103.054
3935 34.4836 34.3063 34.3022 103.092
3936 34.4962 34.3188 34.3148 103.13
3937 34.5088 34.3313 34.3273 103.167
3938 34.5213 34.3439 34.3399 103.205
3939 34.5339 34.3564 34.3524 103.243
3940 34.5464 34.3689 34.3649 103.28
3941 34.559 34.3815 34.3775 103.318
3942 34.5716 34.394 34.39 103.356
3943 34.5841 34.4065 34.4026 103.393
3944 34.5967 34.4191 34.4151 103.431
3945 34.6093 34.4316 34.4277 103.469
3946 34.6219 34.4442 34.4402 103.506
3947 34.6344 34.4567 34.4528 103.544
3948 34.647 34.4692 34.4653 103.582
3949 34.6596 34.4818 34.4779 103.619
3950 34.6721 34.4943 34.4904 103.657
3951 34.6847 34.5069 34.503 103.695
3952 34.6973 34.5194 34.5155 103.732
3953 34.7099 34.5319 34.5281 103.77
3954 34.7224 34.5445 34.5406 103.808
3955 34.735 34.557 34.5531 103.845
3956 34.7476 34.5696 34.5657 103.883
3957 34.7602 34.5821 34.5782 103.921
3958 34.7727 34.5947 34.5908 103.958
3959 34.7853 34.6072 34.6033 103.996
3960 34.7979 34.6197 34.6159 104.034
3961 34.8105 34.6323 34.6284 104.071
3962 34.8231 34.6448 34.641 104.109
3963 34.8356 34.6574 34.6535 104.147
3964 34.8482 34.6699 34.6661 104.184
3965 34.8608 34.6825 34.6786 104.222
3966 34.8734 34.695 34.6912 104.26
3967 34.886 34.7075 34.7037 104.297
3968 34.8986 34.7201 34.7163 104.335
3969 34.9111 34.7326 34.7289 104.373
3970 34.9237 34.7452 34.7414 104.41
3971 34.9363 34.7577 34.754 104.448
3972 34.9489 34.7703 34.7665 104.486
3973 34.9615 34.7828 34.7791 104.523
3974 34.9741 34.7954 34.7916 104.561
3975 34.9867 34.8079 34.8042 104.599
3976 34.9992 34.8205 34.8167 104.636
3977 35.0118 34.833 34.8293 104.674
3978 35.0244 34.8456 34.8418 104.712
3979 35.037 34.8581 34.8544 104.749
3980 35.0496 34.8706 34.8669 104.787
3981 35.0622 34.8832 34.8795 104.825
3982 35.0748 34.8957 34.8921 104.863
3983 35.0874 34.9083 34.9046 104.9
3984 35.0999 34.9208 34.9172 104.938
3985 35.1125 34.9334 34.9297 104.976
3986 35.1251 34.9459 34.9423 105.013
3987 35.1377 34.9585 34.9549 105.051
3988 35.1503 34.971 34.9674 105.089
3989 35.1629 34.9836 34.98 105.126
3990 35.1755 34.9962 34.9925 105.164
3991 35.1881 35.0087 35.0051 105.202
3992 35.2007 35.0213 35.0177 105.24
3993 35.2133 35.0338 35.0302 105.277
3994 35.2259 35.0464 35.0428 105.315
3995 35.2385 35.0589 35.0553 105.353
3996 35.2511 35.0715 35.0679 105.39
3997 35.2637 35.084 35.0805 105.428
3998 35.2763 35.0966 35.093 105.466
3999 35.2888 35.1092 35.1056 105.504
4000 35.3014 35.1217 35.1182 105.541
4001 35.314 35.1343 35.1307 105.579
4002 35.3266 35.1468 35.1433 105.617
4003 35.3392 35.1594 35.1559 105.655
4004 35.3518 35.172 35.1684 105.692
4005 35.3644 35.1845 35.181 105.73
4006 35.377 35.1971 35.1936 105.768
4007 35.3896 35.2097 35.2061 105.805
4008 35.4022 35.2222 35.2187 105.843
4009 35.4148 35.2348 35.2313 105.881
4010 35.4274 35.2474 35.2439 105.919
4011 35.4401 35.2599 35.2564 105.956
4012 35.4527 35.2725 35.269 105.994
4013 35.4653 35.2851 35.2816 106.032
4014 35.4779 35.2977 35.2942 106.07
4015 35.4905 35.3102 35.3067 106.107
4016 35.5031 35.3228 35.3193 106.145
4017 35.5157 35.3354 35.3319 106.183
4018 35.5283 35.348 35.3445 106.221
4019 35.5409 35.3605 35.357 106.258
4020 35.5535 35.3731 35.3696 106.296
4021 35.5661 35.3857 35.3822 106.334
4022 35.5787 35.3983 35.3948 106.372
4023 35.5913 35.4109 35.4074 106.41
4024 35.6039 35.4234 35.42 106.447
4025 35.6166 35.436 35.4326 106.485
4026 35.6292 35.4486 35.4452 106.523
4027 35.6418 35.4612 35.4577 106.561
4028 35.6544 35.4738 35.4703 106.598
4029 35.667 35.4864 35.4829 106.636
4030 35.6796 35.4989 35.4955 106.674
4031 35.6922 35.5115 35.5081 106.712
4032 35.7048 35.5241 35.5207 106.75
4033 35.7175 35.5367 35.5333 106.787
4034 35.7301 35.5493 35.5459 106.825
4035 35.7427 35.5619 35.5585 106.863
4036 35.7553 35.5745 35.5711 106.901
4037 35.7679 35.5871 35.5837 106.939
4038 35.7806 35.5997 35.5963 106.977
4039 35.7932 35.6123 35.6089 107.014
4040 35.8058 35.6249 35.6215 107.052
4041 35.8184 35.6375 35.6341 107.09
4042 35.831 35.6501 35.6468 107.128
4043 35.8437 35.6627 35.6594 107.166
4044 35.8563 35.6753 35.672 107.204
4045 35.8689 35.6879 35.6846 107.241
4046 35.8815 35.7005 35.6972 107.279
4047 35.8942 35.7131 35.7098 107.317
4048 35.9068 35.7257 35.7224 107.355
4049 35.9194 35.7383 35.7351 107.393
4050 35.932 35.7509 35.7477 107.431
4051 35.9447 35.7635 35.7603 107.468
4052 35.9573 35.7761 35.7729 107.506
4053 35.9699 35.7887 35.7856 107.544
4054 35.9826 35.8013 35.7982 107.582
4055 35.9952 35.8139 35.8108 107.62
4056 36.0078 35.8265 35.8234 107.658
4057 36.0205 35.8391 35.8361 107.696
4058 36.0331 35.8517 35.8487 107.734
4059 36.0457 35.8643 35.8613 107.771
4060 36.0584 35.8769 35.874 107.809
4061 36.071 35.8895 35.8866 107.847
4062 36.0837 35.9021 35.8992 107.885
4063 36.0963 35.9148 35.9119 107.923
4064 36.109 35.9274 35.9245 107.961
4065 36.1216 35.94 35.9371 107.999
4066 36.1342 35.9526 35.9498 108.037
4067 36.1469 35.9652 35.9624 108.074
4068 36.1595 35.9778 35.9751 108.112
4069 36.1722 35.9904 35.9877 108.15
4070 36.1848 36.003 36.0003 108.188
4071 36.1975 36.0156 36.013 108.226
4072 36.2101 36.0283 36.0256 108.264
4073 36.2228 36.0409 36.0383 108.302
4074 36.2354 36.0535 36.0509 108.34
4075 36.2481 36.0661 36.0636 108.378
4076 36.2607 36.0787 36.0762 108.416
4077 36.2734 36.0913 36.0889 108.454
4078 36.286 36.104 36.1015 108.491
4079 36.2987 36.1166 36.1142 108.529
4080 36.3113 36.1292 36.1268 108.567
4081 36.324 36.1418 36.1395 108.605
4082 36.3366 36.1544 36.1521 108.643
4083 36.3493 36.167 36.1648 108.681
4084 36.362 36.1797 36.1774 108.719
4085 36.3746 36.1923 36.1901 108.757
4086 36.3873 36.2049 36.2027 108.795
4087 36.3999 36.2175 36.2154 108.833
4088 36.4126 36.2301 36.228 108.871
4089 36.4252 36.2428 36.2407 108.909
4090 36.4379 36.2554 36.2534 108.947
4091 36.4506 36.268 36.266 108.985
4092 36.4632 36.2806 36.2787 109.023
4093 36.4759 36.2933 36.2913 109.06
4094 36.4885 36.3059 36.304 109.098
4095 36.5012 36.3185 36.3167 109.136
4096 36.5139 36.3311 36.3293 109.174
4097 36.5265 36.3438 36.342 109.212
4098 36.5392 36.3564 36.3547 109.25
4099 36.5518 36.369 36.3673 109.288
4100 36.5645 36.3817 36.38 109.326
4101 36.5772 36.3943 36.3927 109.364
4102 36.5898 36.4069 36.4054 109.402
4103 36.6025 36.4195 36.418 109.44
4104 36.6152 36.4322 36.4307 109.478
4105 36.6278 36.4448 36.4434 109.516
4106 36.6405 36.4575 36.4561 109.554
4107 36.6532 36.4701 36.4687 109.592
4108 36.6658 36.4827 36.4814 109.63
4109 36.6785 36.4954 36.4941 109.668
4110 36.6912 36.508 36.5068 109.706
4111 36.7039 36.5206 36.5195 109.744
4112 36.7165 36.5333 36.5321 109.782
4113 36.7292 36.5459 36.5448 109.82
4114 36.7419 36.5586 36.5575 109.858
4115 36.7545 36.5712 36.5702 109.896
4116 36.7672 36.5838 36.5829 109.934
4117 36.7799 36.5965 36.5956 109.972
4118 36.7926 36.6091 36.6083 110.01
4119 36.8052 36.6218 36.621 110.048
4120 36.8179 36.6344 36.6337 110.086
4121 36.8306 36.6471 36.6463 110.124
4122 36.8433 36.6597 36.659 110.162
4123 36.856 36.6724 36.6717 110.2
4124 36.8686 36.685 36.6844 110.238
4125 36.8813 36.6977 36.6971 110.276
4126 36.894 36.7103 36.7098 110.314
4127 36.9067 36.723 36.7225 110.352
4128 36.9194 36.7356 36.7352 110.39
4129 36.9321 36.7483 36.7479 110.428
4130 36.9447 36.7609 36.7606 110.466
4131 36.9574 36.7736 36.7733 110.504
4132 36.9701 36.7862 36.786 110.542
4133 36.9828 36.7989 36.7987 110.58
4134 36.9955 36.8115 36.8114 110.618
4135 37.0082 36.8242 36.8241 110.657
4136 37.0209 36.8369 36.8369 110.695
4137 37.0336 36.8495 36.8496 110.733
4138 37.0463 36.8622 36.8623 110.771
4139 37.059 36.8748 36.875 110.809
4140 37.0717 36.8875 36.8877 110.847
4141 37.0844 36.9002 36.9004 110.885
4142 37.0971 36.9128 36.9131 110.923
4143 37.1098 36.9255 36.9258 110.961
4144 37.1224 36.9381 36.9385 110.999
4145 37.1351 36.9508 36.9512 111.037
4146 37.1478 36.9635 36.9639 111.075
4147 37.1605 36.9761 36.9766 111.113
4148 37.1732 36.9888 36.9894 111.151
4149 37.1859 37.0015 37.0021 111.189
4150 37.1987 37.0141 37.0148 111.228
4151 37.2114 37.0268 37.0275 111.266
4152 37.2241 37.0395 37.0402 111.304
4153 37.2368 37.0521 37.0529 111.342
4154 37.2495 37.0648 37.0656 111.38
4155 37.2622 37.0775 37.0783 111.418
4156 37.2749 37.0901 37.091 111.456
4157 37.2876 37.1028 37.1038 111.494
4158 37.3003 37.1155 37.1165 111.532
4159 37.313 37.1281 37.1292 111.57
4160 37.3257 37.1408 37.1419 111.608
4161 37.3384 37.1535 37.1546 111.647
4162 37.3511 37.1661 37.1673 111.685
4163 37.3638 37.1788 37.18 111.723
4164 37.3766 37.1915 37.1928 111.761
4165 37.3893 37.2042 37.2055 111.799
4166 37.402 37.2168 37.2182 111.837
4167 37.4147 37.2295 37.2309 111.875
4168 37.4274 37.2422 37.2436 111.913
4169 37.4401 37.2549 37.2563 111.951
4170 37.4528 37.2675 37.2691 111.989
4171 37.4656 37.2802 37.2818 112.028
4172 37.4783 37.2929 37.2945 112.066
4173 37.491 37.3056 37.3072 112.104
4174 37.5037 37.3182 37.3199 112.142
4175 37.5164 37.3309 37.3326 112.18
4176 37.5291 37.3436 37.3454 112.218
4177 37.5419 37.3563 37.3581 112.256
4178 37.5546 37.369 37.3708 112.294
4179 37.5673 37.3816 37.3835 112.332
4180 37.58 37.3943 37.3962 112.371
4181 37.5927 37.407 37.4089 112.409
4182 37.6055 37.4197 37.4217 112.447
4183 37.6182 37.4324 37.4344 112.485
4184 37.6309 37.445 37.4471 112.523
4185 37.6436 37.4577 37.4598 112.561
4186 37.6563 37.4704 37.4726 112.599
4187 37.6691 37.4831 37.4853 112.637
4188 37.6818 37.4958 37.498 112.676
4189 37.6945 37.5084 37.5107 112.714
4190 37.7072 37.5211 37.5234 112.752
4191 37.72 37.5338 37.5362 112.79
4192 37.7327 37.5465 37.5489 112.828
4193 37.7454 37.5592 37.5616 112.866
4194 37.7581 37.5719 37.5744 112.904
4195 37.7709 37.5846 37.5871 112.943
4196 37.7836 37.5972 37.5998 112.981
4197 37.7963 37.6099 37.6125 113.019
4198 37.8091 37.6226 37.6253 113.057
4199 37.8218 37.6353 37.638 113.095
4200 37.8345 37.648 37.6507 113.133
4201 37.8473 37.6607 37.6635 113.171
4202 37.86 37.6734 37.6762 113.21
4203 37.8727 37.6861 37.6889 113.248
4204 37.8855 37.6987 37.7017 113.286
4205 37.8982 37.7114 37.7144 113.324
4206 37.9109 37.7241 37.7271 113.362
4207 37.9237 37.7368 37.7399 113.4
4208 37.9364 37.7495 37.7526 113.439
4209 37.9492 37.7622 37.7654 113.477
4210 37.9619 37.7749 37.7781 113.515
4211 37.9746 37.7876 37.7909 113.553
4212 37.9874 37.8003 37.8036 113.591
4213 38.0001 37.813 37.8163 113.629
4214 38.0129 37.8257 37.8291 113.668
4215 38.0256 37.8384 37.8418 113.706
4216 38.0384 37.8511 37.8546 113.744
4217 38.0511 37.8637 37.8673 113.782
4218 38.0638 37.8764 37.8801 113.82
4219 38.0766 37.8891 37.8928 113.859
4220 38.0893 37.9018 37.9056 113.897
4221 38.1021 37.9145 37.9183 113.935
4222 38.1148 37.9272 37.9311 113.973
4223 38.1276 37.9399 37.9439 114.011
4224 38.1403 37.9526 37.9566 114.05
4225 38.1531 37.9653 37.9694 114.088
4226 38.1658 37.978 37.9821 114.126
4227 38.1786 37.9907 37.9949 114.164
4228 38.1913 38.0034 38.0076 114.202
4229 38.204 38.0162 38.0204 114.241
4230 38.2168 38.0289 38.0332 114.279
4231 38.2295 38.0416 38.0459 114.317
4232 38.2423 38.0543 38.0587 114.355
4233 38.255 38.067 38.0714 114.393
4234 38.2678 38.0797 38.0842 114.432
4235 38.2805 38.0924 38.097 114.47
4236 38.2933 38.1051 38.1097 114.508
4237 38.306 38.1178 38.1225 114.546
4238 38.3188 38.1305 38.1353 114.585
4239 38.3315 38.1432 38.148 114.623
4240 38.3443 38.1559 38.1608 114.661
4241 38.357 38.1687 38.1736 114.699
4242 38.3698 38.1814 38.1863 114.737
4243 38.3825 38.1941 38.1991 114.776
4244 38.3953 38.2068 38.2119 114.814
4245 38.408 38.2195 38.2246 114.852
4246 38.4208 38.2322 38.2374 114.89
4247 38.4335 38.2449 38.2502 114.929
4248 38.4463 38.2577 38.2629 114.967
4249 38.459 38.2704 38.2757 115.005
4250 38.4718 38.2831 38.2885 115.043
4251 38.4846 38.2958 38.3012 115.082
4252 38.4973 38.3085 38.314 115.12
4253 38.5101 38.3212 38.3268 115.158
4254 38.5228 38.334 38.3395 115.196
4255 38.5356 38.3467 38.3523 115.235
4256 38.5483 38.3594 38.3651 115.273
4257 38.5611 38.3721 38.3779 115.311
4258 38.5738 38.3848 38.3906 115.349
4259 38.5866 38.3976 38.4034 115.388
4260 38.5993 38.4103 38.4162 115.426
4261 38.6121 38.423 38.4289 115.464
4262 38.6248 38.4357 38.4417 115.502
4263 38.6376 38.4484 38.4545 115.541
4264 38.6503 38.4612 38.4673 115.579
4265 38.6631 38.4739 38.48 115.617
4266 38.6759 38.4866 38.4928 115.655
4267 38.6886 38.4993 38.5056 115.694
4268 38.7014 38.512 38.5183 115.732
4269 38.7141 38.5248 38.5311 115.77
4270 38.7269 38.5375 38.5439 115.808
4271 38.7396 38.5502 38.5567 115.847
4272 38.7524 38.5629 38.5694 115.885
4273 38.7652 38.5757 38.5822 115.923
4274 38.7779 38.5884 38.595 115.961
4275 38.7907 38.6011 38.6078 116
4276 38.8034 38.6139 38.6205 116.038
4277 38.8162 38.6266 38.6333 116.076
4278 38.829 38.6393 38.6461 116.114
4279 38.8417 38.652 38.6589 116.153
4280 38.8545 38.6648 38.6716 116.191
4281 38.8673 38.6775 38.6844 116.229
4282 38.88 38.6902 38.6972 116.267
4283 38.8928 38.703 38.71 116.306
4284 38.9056 38.7157 38.7227 116.344
4285 38.9183 38.7284 38.7355 116.382
4286 38.9311 38.7412 38.7483 116.421
4287 38.9439 38.7539 38.7611 116.459
4288 38.9566 38.7666 38.7739 116.497
4289 38.9694 38.7794 38.7866 116.535
4290 38.9822 38.7921 38.7994 116.574
4291 38.995 38.8049 38.8122 116.612
4292 39.0077 38.8176 38.825 116.65
4293 39.0205 38.8303 38.8378 116.689
4294 39.0333 38.8431 38.8505 116.727
4295 39.046 38.8558 38.8633 116.765
4296 39.0588 38.8686 38.8761 116.804
4297 39.0716 38.8813 38.8889 116.842
4298 39.0844 38.8941 38.9017 116.88
4299 39.0971 38.9068 38.9145 116.918
4300 39.1099 38.9196 38.9273 116.957
4301 39.1227 38.9323 38.94 116.995
4302 39.1355 38.9451 38.9528 117.033
4303 39.1483 38.9578 38.9656 117.072
4304 39.161 38.9706 38.9784 117.11
4305 39.1738 38.9833 38.9912 117.148
4306 39.1866 38.9961 39.004 117.187
4307 39.1994 39.0088 39.0168 117.225
4308 39.2122 39.0216 39.0295 117.263
4309 39.2249 39.0343 39.0423 117.302
4310 39.2377 39.0471 39.0551 117.34
4311 39.2505 39.0599 39.0679 117.378
4312 39.2633 39.0726 39.0807 117.417
4313 39.2761 39.0854 39.0935 117.455
4314 39.2888 39.0981 39.1063 117.493
4315 39.3016 39.1109 39.1191 117.532
4316 39.3144 39.1237 39.1319 117.57
4317 39.3272 39.1364 39.1447 117.608
4318 39.34 39.1492 39.1575 117.647
4319 39.3528 39.162 39.1702 117.685
4320 39.3655 39.1747 39.183 117.723
4321 39.3783 39.1875 39.1958 117.762
4322 39.3911 39.2003 39.2086 117.8
4323 39.4039 39.213 39.2214 117.838
4324 39.4167 39.2258 39.2342 117.877
4325 39.4295 39.2386 39.247 117.915
4326 39.4422 39.2514 39.2598 117.953
4327 39.455 39.2641 39.2726 117.992
4328 39.4678 39.2769 39.2854 118.03
4329 39.4806 39.2897 39.2982 118.069
4330 39.4934 39.3025 39.311 118.107
4331 39.5062 39.3152 39.3238 118.145
4332 39.5189 39.328 39.3366 118.184
4333 39.5317 39.3408 39.3494 118.222
4334 39.5445 39.3536 39.3623 118.26
4335 39.5573 39.3663 39.3751 118.299
4336 39.5701 39.3791 39.3879 118.337
4337 39.5829 39.3919 39.4007 118.375
4338 39.5957 39.4047 39.4135 118.414
4339 39.6084 39.4175 39.4263 118.452
4340 39.6212 39.4303 39.4391 118.491
4341 39.634 39.443 39.4519 118.529
4342 39.6468 39.4558 39.4647 118.567
4343 39.6596 39.4686 39.4775 118.606
4344 39.6724 39.4814 39.4904 118.644
4345 39.6852 39.4942 39.5032 118.683
4346 39.698 39.507 39.516 118.721
4347 39.7107 39.5198 39.5288 118.759
4348 39.7235 39.5326 39.5416 118.798
4349 39.7363 39.5453 39.5544 118.836
4350 39.7491 39.5581 39.5673 118.875
4351 39.7619 39.5709 39.5801 118.913
4352 39.7747 39.5837 39.5929 118.951
4353 39.7875 39.5965 39.6057 118.99
4354 39.8003 39.6093 39.6185 119.028
4355 39.8131 39.6221 39.6313 119.067
4356 39.8259 39.6349 39.6442 119.105
4357 39.8386 39.6477 39.657 119.143
4358 39.8514 39.6605 39.6698 119.182
4359 39.8642 39.6733 39.6826 119.22
4360 39.877 39.6861 39.6955 119.259
4361 39.8898 39.6989 39.7083 119.297
4362 39.9026 39.7117 39.7211 119.335
4363 39.9154 39.7245 39.7339 119.374
4364 39.9282 39.7373 39.7467 119.412
4365 39.941 39.7501 39.7596 119.451
4366 39.9538 39.7629 39.7724 119.489
4367 39.9666 39.7757 39.7852 119.527
4368 39.9794 39.7885 39.798 119.566
4369 39.9922 39.8013 39.8109 119.604
4370 40.005 39.8141 39.8237 119.643
4371 40.0178 39.8269 39.8365 119.681
4372 40.0306 39.8397 39.8493 119.72
4373 40.0434 39.8525 39.8621 119.758
4374 40.0562 39.8653 39.875 119.796
4375 40.069 39.8781 39.8878 119.835
4376 40.0818 39.8909 39.9006 119.873
4377 40.0946 39.9037 39.9134 119.912
4378 40.1074 39.9165 39.9263 119.95
4379 40.1202 39.9293 39.9391 119.989
4380 40.133 39.9421 39.9519 120.027
4381 40.1458 39.9549 39.9647 120.065
4382 40.1586 39.9677 39.9775 120.104
4383 40.1714 39.9805 39.9904 120.142
4384 40.1842 39.9933 40.0032 120.181
4385 40.197 40.0061 40.016 120.219
4386 40.2098 40.0189 40.0288 120.258
4387 40.2226 40.0317 40.0417 120.296
4388 40.2354 40.0445 40.0545 120.334
4389 40.2483 40.0574 40.0673 120.373
4390 40.2611 40.0702 40.0801 120.411
4391 40.2739 40.083 40.0929 120.45
4392 40.2867 40.0958 40.1058 120.488
4393 40.2995 40.1086 40.1186 120.527
4394 40.3123 40.1214 40.1314 120.565
4395 40.3252 40.1342 40.1442 120.604
4396 40.338 40.147 40.157 120.642
