# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
3681 1.26572 1.26225 1.25666 3.78463
3682 1.26608 1.2626 1.25701 3.78568
3683 1.26643 1.26295 1.25736 3.78674
3684 1.26678 1.2633 1.25771 3.7878
3685 1.26714 1.26365 1.25807 3.78885
3686 1.26749 1.264 1.25842 3.78991
3687 1.26784 1.26435 1.25877 3.79096
3688 1.26819 1.2647 1.25912 3.79202
3689 1.26855 1.26505 1.25947 3.79307
3690 1.2689 1.2654 1.25983 3.79413
3691 1.26925 1.26575 1.26018 3.79518
3692 1.2696 1.2661 1.26053 3.79624
3693 1.26996 1.26645 1.26089 3.79729
3694 1.27031 1.2668 1.26124 3.79835
3695 1.27066 1.26715 1.26159 3.7994
3696 1.27101 1.2675 1.26194 3.80045
3697 1.27136 1.26785 1.2623 3.80151
3698 1.27171 1.2682 1.26265 3.80256
3699 1.27206 1.26855 1.263 3.80362
3700 1.27241 1.2689 1.26335 3.80467
3701 1.27276 1.26925 1.2637 3.80572
3702 1.27311 1.26961 1.26406 3.80678
3703 1.27346 1.26996 1.26441 3.80783
3704 1.27381 1.27031 1.26476 3.80888
3705 1.27416 1.27066 1.26511 3.80994
3706 1.27451 1.27102 1.26546 3.81099
3707 1.27486 1.27137 1.26581 3.81204
3708 1.27521 1.27172 1.26616 3.8131
3709 1.27556 1.27208 1.26651 3.81415
3710 1.27591 1.27243 1.26686 3.81521
3711 1.27626 1.27278 1.26721 3.81626
3712 1.27661 1.27314 1.26756 3.81731
3713 1.27697 1.2735 1.26791 3.81837
3714 1.27732 1.27385 1.26826 3.81942
3715 1.27767 1.27421 1.2686 3.82048
3716 1.27802 1.27456 1.26895 3.82153
3717 1.27837 1.27492 1.2693 3.82259
3718 1.27872 1.27528 1.26965 3.82364
3719 1.27907 1.27563 1.26999 3.8247
3720 1.27942 1.27599 1.27034 3.82575
3721 1.27977 1.27635 1.27069 3.82681
3722 1.28013 1.27671 1.27103 3.82787
3723 1.28048 1.27707 1.27138 3.82892
3724 1.28083 1.27742 1.27173 3.82998
3725 1.28118 1.27778 1.27207 3.83104
3726 1.28153 1.27814 1.27242 3.8321
3727 1.28189 1.2785 1.27277 3.83315
3728 1.28224 1.27886 1.27311 3.83421
3729 1.28259 1.27922 1.27346 3.83527
3730 1.28295 1.27958 1.2738 3.83633
3731 1.2833 1.27994 1.27415 3.83739
3732 1.28366 1.2803 1.2745 3.83845
3733 1.28401 1.28066 1.27484 3.83951
3734 1.28437 1.28102 1.27519 3.84057
3735 1.28472 1.28138 1.27554 3.84163
3736 1.28508 1.28174 1.27588 3.8427
3737 1.28543 1.2821 1.27623 3.84376
3738 1.28579 1.28245 1.27658 3.84482
3739 1.28615 1.28281 1.27692 3.84588
3740 1.2865 1.28317 1.27727 3.84695
3741 1.28686 1.28353 1.27762 3.84801
3742 1.28722 1.28389 1.27797 3.84908
3743 1.28757 1.28425 1.27831 3.85014
3744 1.28793 1.28461 1.27866 3.8512
3745 1.28829 1.28497 1.27901 3.85227
3746 1.28865 1.28533 1.27936 3.85334
3747 1.28901 1.28569 1.2797 3.8544
3748 1.28937 1.28605 1.28005 3.85547
3749 1.28973 1.28641 1.2804 3.85654
3750 1.29009 1.28677 1.28075 3.85761
3751 1.29045 1.28713 1.2811 3.85867
3752 1.29081 1.28749 1.28145 3.85974
3753 1.29117 1.28785 1.2818 3.86081
3754 1.29153 1.28821 1.28214 3.86188
3755 1.29189 1.28857 1.28249 3.86295
3756 1.29225 1.28893 1.28284 3.86402
3757 1.29261 1.28929 1.28319 3.86509
3758 1.29297 1.28965 1.28354 3.86616
3759 1.29333 1.29001 1.28389 3.86723
3760 1.2937 1.29037 1.28424 3.8683
3761 1.29406 1.29073 1.28459 3.86938
3762 1.29442 1.29108 1.28494 3.87045
3763 1.29478 1.29144 1.28529 3.87152
3764 1.29514 1.2918 1.28565 3.87259
3765 1.2955 1.29216 1.286 3.87366
3766 1.29587 1.29252 1.28635 3.87473
3767 1.29623 1.29288 1.2867 3.87581
3768 1.29659 1.29324 1.28705 3.87688
3769 1.29695 1.2936 1.2874 3.87795
3770 1.29731 1.29396 1.28775 3.87902
3771 1.29767 1.29432 1.2881 3.8801
3772 1.29804 1.29468 1.28846 3.88117
3773 1.2984 1.29504 1.28881 3.88224
3774 1.29876 1.29539 1.28916 3.88331
3775 1.29912 1.29575 1.28951 3.88439
3776 1.29948 1.29611 1.28986 3.88546
3777 1.29984 1.29647 1.29022 3.88653
3778 1.3002 1.29683 1.29057 3.8876
3779 1.30056 1.29719 1.29092 3.88867
3780 1.30092 1.29755 1.29127 3.88974
3781 1.30128 1.29791 1.29163 3.89082
3782 1.30164 1.29826 1.29198 3.89189
3783 1.302 1.29862 1.29233 3.89296
3784 1.30236 1.29898 1.29268 3.89403
3785 1.30272 1.29934 1.29303 3.8951
3786 1.30308 1.2997 1.29339 3.89617
3787 1.30344 1.30006 1.29374 3.89724
3788 1.3038 1.30041 1.29409 3.89831
3789 1.30416 1.30077 1.29444 3.89937
3790 1.30452 1.30113 1.2948 3.90044
3791 1.30488 1.30149 1.29515 3.90151
3792 1.30523 1.30184 1.2955 3.90258
3793 1.30559 1.3022 1.29585 3.90365
3794 1.30595 1.30256 1.29621 3.90471
3795 1.30631 1.30292 1.29656 3.90578
3796 1.30666 1.30327 1.29691 3.90685
3797 1.30702 1.30363 1.29727 3.90791
3798 1.30738 1.30398 1.29762 3.90898
3799 1.30773 1.30434 1.29797 3.91005
3800 1.30809 1.3047 1.29832 3.91111
3801 1.30845 1.30505 1.29868 3.91218
3802 1.3088 1.30541 1.29903 3.91324
3803 1.30916 1.30576 1.29938 3.91431
3804 1.30952 1.30612 1.29974 3.91537
3805 1.30987 1.30647 1.30009 3.91643
3806 1.31023 1.30683 1.30044 3.9175
3807 1.31059 1.30718 1.30079 3.91856
3808 1.31094 1.30753 1.30115 3.91962
3809 1.3113 1.30789 1.3015 3.92068
3810 1.31165 1.30824 1.30185 3.92175
3811 1.31201 1.3086 1.3022 3.92281
3812 1.31237 1.30895 1.30255 3.92387
3813 1.31272 1.3093 1.3029 3.92493
3814 1.31308 1.30965 1.30326 3.92599
3815 1.31344 1.31001 1.30361 3.92705
3816 1.31379 1.31036 1.30396 3.92811
3817 1.31415 1.31071 1.30431 3.92917
3818 1.31451 1.31106 1.30466 3.93023
3819 1.31487 1.31141 1.30501 3.93129
3820 1.31522 1.31177 1.30536 3.93235
3821 1.31558 1.31212 1.30571 3.93341
3822 1.31594 1.31247 1.30606 3.93447
3823 1.3163 1.31282 1.30641 3.93552
3824 1.31665 1.31317 1.30676 3.93658
3825 1.31701 1.31352 1.30711 3.93764
3826 1.31737 1.31387 1.30746 3.9387
3827 1.31773 1.31422 1.30781 3.93975
3828 1.31809 1.31457 1.30815 3.94081
3829 1.31845 1.31491 1.3085 3.94187
3830 1.31881 1.31526 1.30885 3.94292
3831 1.31917 1.31561 1.3092 3.94398
3832 1.31953 1.31596 1.30955 3.94503
3833 1.31988 1.31631 1.3099 3.94609
3834 1.32024 1.31665 1.31024 3.94714
3835 1.3206 1.317 1.31059 3.9482
3836 1.32096 1.31735 1.31094 3.94925
3837 1.32132 1.31769 1.31129 3.9503
3838 1.32168 1.31804 1.31163 3.95135
3839 1.32204 1.31839 1.31198 3.95241
3840 1.3224 1.31873 1.31233 3.95346
3841 1.32276 1.31908 1.31267 3.95451
3842 1.32312 1.31942 1.31302 3.95556
3843 1.32347 1.31977 1.31336 3.95661
3844 1.32383 1.32012 1.31371 3.95766
3845 1.32419 1.32046 1.31406 3.95871
3846 1.32455 1.32081 1.3144 3.95976
3847 1.32491 1.32115 1.31475 3.9608
3848 1.32527 1.3215 1.31509 3.96185
3849 1.32563 1.32184 1.31543 3.9629
3850 1.32598 1.32219 1.31578 3.96395
3851 1.32634 1.32253 1.31612 3.96499
3852 1.3267 1.32288 1.31647 3.96604
3853 1.32706 1.32322 1.31681 3.96709
3854 1.32741 1.32357 1.31716 3.96813
3855 1.32777 1.32391 1.3175 3.96918
3856 1.32813 1.32426 1.31784 3.97023
3857 1.32849 1.3246 1.31819 3.97127
3858 1.32884 1.32495 1.31853 3.97232
3859 1.3292 1.32529 1.31887 3.97337
3860 1.32956 1.32564 1.31921 3.97441
3861 1.32992 1.32598 1.31956 3.97546
3862 1.33027 1.32633 1.3199 3.97651
3863 1.33063 1.32668 1.32024 3.97755
3864 1.33099 1.32703 1.32059 3.9786
3865 1.33135 1.32737 1.32093 3.97965
3866 1.3317 1.32772 1.32127 3.9807
3867 1.33206 1.32807 1.32161 3.98174
3868 1.33242 1.32842 1.32196 3.98279
3869 1.33278 1.32876 1.3223 3.98384
3870 1.33314 1.32911 1.32264 3.98489
3871 1.33349 1.32946 1.32299 3.98594
3872 1.33385 1.32981 1.32333 3.98699
3873 1.33421 1.33016 1.32367 3.98804
3874 1.33457 1.33051 1.32402 3.9891
3875 1.33493 1.33086 1.32436 3.99015
3876 1.33529 1.33121 1.3247 3.9912
3877 1.33565 1.33156 1.32505 3.99225
3878 1.33601 1.33191 1.32539 3.99331
3879 1.33637 1.33226 1.32573 3.99436
3880 1.33673 1.33261 1.32608 3.99542
3881 1.33709 1.33297 1.32642 3.99647
3882 1.33745 1.33332 1.32677 3.99753
3883 1.33781 1.33367 1.32711 3.99859
3884 1.33817 1.33402 1.32746 3.99964
3885 1.33853 1.33437 1.3278 4.0007
3886 1.33889 1.33472 1.32815 4.00176
3887 1.33925 1.33508 1.32849 4.00282
3888 1.33961 1.33543 1.32884 4.00388
3889 1.33997 1.33578 1.32918 4.00494
3890 1.34033 1.33614 1.32953 4.006
3891 1.34069 1.33649 1.32988 4.00706
3892 1.34105 1.33684 1.33023 4.00812
3893 1.34142 1.3372 1.33057 4.00919
3894 1.34178 1.33755 1.33092 4.01025
3895 1.34214 1.3379 1.33127 4.01131
3896 1.3425 1.33826 1.33162 4.01238
3897 1.34286 1.33861 1.33197 4.01344
3898 1.34322 1.33897 1.33232 4.01451
3899 1.34358 1.33932 1.33267 4.01558
3900 1.34395 1.33968 1.33302 4.01664
3901 1.34431 1.34003 1.33337 4.01771
3902 1.34467 1.34039 1.33372 4.01878
3903 1.34503 1.34074 1.33408 4.01985
3904 1.34539 1.3411 1.33443 4.02092
3905 1.34575 1.34146 1.33478 4.02199
3906 1.34611 1.34181 1.33513 4.02306
3907 1.34647 1.34217 1.33549 4.02413
3908 1.34683 1.34253 1.33584 4.0252
3909 1.34719 1.34288 1.33619 4.02627
3910 1.34756 1.34324 1.33655 4.02734
3911 1.34792 1.3436 1.3369 4.02842
3912 1.34828 1.34396 1.33726 4.02949
3913 1.34864 1.34432 1.33761 4.03056
3914 1.349 1.34467 1.33797 4.03164
3915 1.34936 1.34503 1.33832 4.03271
3916 1.34972 1.34539 1.33868 4.03378
3917 1.35008 1.34575 1.33903 4.03486
3918 1.35044 1.34611 1.33939 4.03593
3919 1.35079 1.34647 1.33974 4.03701
3920 1.35115 1.34683 1.3401 4.03808
3921 1.35151 1.34719 1.34045 4.03915
3922 1.35187 1.34755 1.34081 4.04023
3923 1.35223 1.34791 1.34116 4.0413
3924 1.35259 1.34827 1.34152 4.04237
3925 1.35295 1.34863 1.34187 4.04345
3926 1.35331 1.34899 1.34223 4.04452
3927 1.35366 1.34935 1.34258 4.04559
3928 1.35402 1.34971 1.34294 4.04667
3929 1.35438 1.35007 1.34329 4.04774
3930 1.35474 1.35043 1.34365 4.04881
3931 1.3551 1.35079 1.344 4.04988
3932 1.35545 1.35115 1.34435 4.05095
3933 1.35581 1.3515 1.34471 4.05202
3934 1.35617 1.35186 1.34506 4.05309
3935 1.35653 1.35222 1.34542 4.05416
3936 1.35688 1.35258 1.34577 4.05523
3937 1.35724 1.35294 1.34612 4.0563
3938 1.3576 1.3533 1.34648 4.05737
3939 1.35795 1.35366 1.34683 4.05844
3940 1.35831 1.35401 1.34718 4.05951
3941 1.35867 1.35437 1.34754 4.06058
3942 1.35902 1.35473 1.34789 4.06164
3943 1.35938 1.35509 1.34824 4.06271
3944 1.35974 1.35545 1.3486 4.06378
3945 1.36009 1.3558 1.34895 4.06485
3946 1.36045 1.35616 1.34931 4.06591
3947 1.36081 1.35652 1.34966 4.06698
3948 1.36116 1.35687 1.35001 4.06805
3949 1.36152 1.35723 1.35037 4.06912
3950 1.36188 1.35759 1.35072 4.07018
3951 1.36223 1.35794 1.35107 4.07125
3952 1.36259 1.3583 1.35143 4.07232
3953 1.36295 1.35865 1.35178 4.07338
3954 1.3633 1.35901 1.35214 4.07445
3955 1.36366 1.35937 1.35249 4.07552
3956 1.36402 1.35972 1.35284 4.07658
3957 1.36437 1.36008 1.3532 4.07765
3958 1.36473 1.36043 1.35355 4.07872
3959 1.36509 1.36079 1.35391 4.07978
3960 1.36545 1.36114 1.35426 4.08085
3961 1.3658 1.3615 1.35462 4.08192
3962 1.36616 1.36185 1.35497 4.08298
3963 1.36652 1.36221 1.35533 4.08405
3964 1.36688 1.36256 1.35568 4.08512
3965 1.36723 1.36292 1.35604 4.08619
3966 1.36759 1.36327 1.35639 4.08725
3967 1.36795 1.36363 1.35675 4.08832
3968 1.36831 1.36398 1.3571 4.08939
3969 1.36867 1.36434 1.35746 4.09046
3970 1.36902 1.36469 1.35781 4.09153
3971 1.36938 1.36505 1.35817 4.0926
3972 1.36974 1.3654 1.35853 4.09367
3973 1.3701 1.36576 1.35888 4.09474
3974 1.37046 1.36611 1.35924 4.09581
3975 1.37082 1.36647 1.35959 4.09688
3976 1.37118 1.36682 1.35995 4.09796
3977 1.37154 1.36718 1.36031 4.09903
3978 1.3719 1.36753 1.36067 4.1001
3979 1.37226 1.36789 1.36102 4.10117
3980 1.37262 1.36824 1.36138 4.10225
3981 1.37298 1.3686 1.36174 4.10332
3982 1.37334 1.36895 1.3621 4.10439
3983 1.37371 1.36931 1.36245 4.10547
3984 1.37407 1.36966 1.36281 4.10654
3985 1.37443 1.37002 1.36317 4.10762
3986 1.37479 1.37037 1.36353 4.10869
3987 1.37515 1.37073 1.36389 4.10977
3988 1.37551 1.37108 1.36425 4.11084
3989 1.37587 1.37143 1.36461 4.11192
3990 1.37624 1.37179 1.36497 4.11299
3991 1.3766 1.37214 1.36533 4.11407
3992 1.37696 1.37249 1.36569 4.11514
3993 1.37732 1.37285 1.36605 4.11622
3994 1.37768 1.3732 1.36641 4.11729
3995 1.37804 1.37355 1.36677 4.11837
3996 1.37841 1.3739 1.36713 4.11944
3997 1.37877 1.37426 1.3675 4.12052
3998 1.37913 1.37461 1.36786 4.12159
3999 1.37949 1.37496 1.36822 4.12267
4000 1.37985 1.37531 1.36858 4.12374
4001 1.38021 1.37566 1.36895 4.12482
4002 1.38057 1.37601 1.36931 4.12589
4003 1.38093 1.37636 1.36968 4.12697
4004 1.38129 1.37671 1.37004 4.12805
4005 1.38165 1.37706 1.3704 4.12912
4006 1.38201 1.37741 1.37077 4.1302
4007 1.38238 1.37776 1.37113 4.13127
4008 1.38274 1.37811 1.3715 4.13235
4009 1.3831 1.37846 1.37186 4.13342
4010 1.38346 1.37881 1.37223 4.1345
4011 1.38382 1.37916 1.3726 4.13558
4012 1.38418 1.37951 1.37296 4.13665
4013 1.38454 1.37986 1.37333 4.13773
4014 1.3849 1.38021 1.37369 4.1388
4015 1.38527 1.38055 1.37406 4.13988
4016 1.38563 1.3809 1.37443 4.14096
4017 1.38599 1.38125 1.37479 4.14203
4018 1.38635 1.3816 1.37516 4.14311
4019 1.38671 1.38195 1.37553 4.14419
4020 1.38707 1.3823 1.37589 4.14526
4021 1.38744 1.38265 1.37626 4.14634
4022 1.3878 1.38299 1.37663 4.14742
4023 1.38816 1.38334 1.37699 4.14849
4024 1.38852 1.38369 1.37736 4.14957
4025 1.38888 1.38404 1.37772 4.15065
4026 1.38925 1.38439 1.37809 4.15172
4027 1.38961 1.38474 1.37846 4.1528
4028 1.38997 1.38508 1.37882 4.15387
4029 1.39033 1.38543 1.37919 4.15495
4030 1.39069 1.38578 1.37955 4.15602
4031 1.39105 1.38613 1.37992 4.1571
4032 1.39142 1.38648 1.38028 4.15817
4033 1.39178 1.38682 1.38065 4.15925
4034 1.39214 1.38717 1.38101 4.16032
4035 1.3925 1.38752 1.38138 4.1614
4036 1.39286 1.38787 1.38174 4.16247
4037 1.39322 1.38822 1.38211 4.16354
4038 1.39358 1.38857 1.38247 4.16462
4039 1.39394 1.38891 1.38283 4.16569
4040 1.3943 1.38926 1.3832 4.16676
4041 1.39466 1.38961 1.38356 4.16784
4042 1.39502 1.38996 1.38392 4.16891
4043 1.39538 1.39031 1.38429 4.16998
4044 1.39574 1.39066 1.38465 4.17105
4045 1.3961 1.39101 1.38501 4.17212
4046 1.39646 1.39136 1.38537 4.17319
4047 1.39682 1.39171 1.38573 4.17427
4048 1.39718 1.39206 1.3861 4.17534
4049 1.39754 1.39241 1.38646 4.17641
4050 1.3979 1.39276 1.38682 4.17748
4051 1.39826 1.39311 1.38718 4.17855
4052 1.39862 1.39346 1.38753 4.17962
4053 1.39898 1.39381 1.38789 4.18068
4054 1.39934 1.39416 1.38825 4.18175
4055 1.3997 1.39451 1.38861 4.18282
4056 1.40006 1.39487 1.38897 4.18389
4057 1.40042 1.39522 1.38932 4.18496
4058 1.40078 1.39557 1.38968 4.18602
4059 1.40114 1.39592 1.39003 4.18709
4060 1.4015 1.39627 1.39039 4.18816
4061 1.40186 1.39663 1.39074 4.18922
4062 1.40221 1.39698 1.3911 4.19029
4063 1.40257 1.39733 1.39145 4.19136
4064 1.40294 1.39768 1.3918 4.19242
4065 1.4033 1.39803 1.39216 4.19349
4066 1.40366 1.39839 1.39251 4.19455
4067 1.40402 1.39874 1.39286 4.19562
4068 1.40438 1.39909 1.39321 4.19668
4069 1.40474 1.39945 1.39356 4.19775
4070 1.4051 1.3998 1.39391 4.19881
4071 1.40546 1.40015 1.39426 4.19987
4072 1.40582 1.4005 1.39461 4.20094
4073 1.40618 1.40086 1.39496 4.202
4074 1.40654 1.40121 1.39531 4.20307
4075 1.4069 1.40156 1.39566 4.20413
4076 1.40727 1.40192 1.39601 4.2052
4077 1.40763 1.40227 1.39636 4.20626
4078 1.40799 1.40262 1.39671 4.20732
4079 1.40835 1.40298 1.39706 4.20839
4080 1.40871 1.40333 1.39741 4.20945
4081 1.40907 1.40368 1.39776 4.21051
4082 1.40943 1.40404 1.39811 4.21158
4083 1.4098 1.40439 1.39845 4.21264
4084 1.41016 1.40474 1.3988 4.2137
4085 1.41052 1.4051 1.39915 4.21477
4086 1.41088 1.40545 1.3995 4.21583
4087 1.41124 1.40581 1.39985 4.21689
4088 1.4116 1.40616 1.40019 4.21796
4089 1.41196 1.40651 1.40054 4.21902
4090 1.41232 1.40687 1.40089 4.22008
4091 1.41268 1.40722 1.40124 4.22114
4092 1.41304 1.40757 1.40158 4.2222
4093 1.4134 1.40793 1.40193 4.22326
4094 1.41376 1.40828 1.40228 4.22432
4095 1.41412 1.40863 1.40263 4.22539
4096 1.41448 1.40899 1.40297 4.22645
4097 1.41484 1.40934 1.40332 4.22751
4098 1.4152 1.40969 1.40367 4.22857
4099 1.41556 1.41005 1.40402 4.22963
4100 1.41592 1.4104 1.40436 4.23068
4101 1.41628 1.41075 1.40471 4.23174
4102 1.41664 1.4111 1.40506 4.2328
4103 1.417 1.41146 1.40541 4.23386
4104 1.41735 1.41181 1.40576 4.23492
4105 1.41771 1.41216 1.4061 4.23598
4106 1.41807 1.41251 1.40645 4.23704
4107 1.41843 1.41286 1.4068 4.23809
4108 1.41879 1.41321 1.40715 4.23915
4109 1.41915 1.41357 1.4075 4.24021
4110 1.4195 1.41392 1.40784 4.24126
4111 1.41986 1.41427 1.40819 4.24232
4112 1.42022 1.41462 1.40854 4.24337
4113 1.42058 1.41496 1.40889 4.24443
4114 1.42093 1.41531 1.40924 4.24548
4115 1.42129 1.41566 1.40958 4.24654
4116 1.42165 1.41601 1.40993 4.24759
4117 1.42201 1.41636 1.41028 4.24864
4118 1.42236 1.41671 1.41063 4.2497
4119 1.42272 1.41706 1.41098 4.25075
4120 1.42308 1.4174 1.41132 4.2518
4121 1.42343 1.41775 1.41167 4.25286
4122 1.42379 1.4181 1.41202 4.25391
4123 1.42415 1.41844 1.41237 4.25496
4124 1.42451 1.41879 1.41272 4.25601
4125 1.42486 1.41914 1.41306 4.25707
4126 1.42522 1.41948 1.41341 4.25812
4127 1.42558 1.41983 1.41376 4.25917
4128 1.42594 1.42018 1.41411 4.26022
4129 1.42629 1.42052 1.41446 4.26127
4130 1.42665 1.42087 1.41481 4.26233
4131 1.42701 1.42122 1.41516 4.26338
4132 1.42737 1.42156 1.41551 4.26443
4133 1.42772 1.42191 1.41585 4.26548
4134 1.42808 1.42225 1.4162 4.26654
4135 1.42844 1.4226 1.41655 4.26759
4136 1.4288 1.42295 1.4169 4.26864
4137 1.42915 1.42329 1.41725 4.2697
4138 1.42951 1.42364 1.4176 4.27075
4139 1.42987 1.42399 1.41795 4.27181
4140 1.43023 1.42434 1.4183 4.27286
4141 1.43059 1.42468 1.41865 4.27392
4142 1.43094 1.42503 1.419 4.27497
4143 1.4313 1.42538 1.41935 4.27603
4144 1.43166 1.42573 1.4197 4.27709
4145 1.43202 1.42608 1.42005 4.27814
4146 1.43238 1.42643 1.4204 4.2792
4147 1.43274 1.42678 1.42074 4.28026
4148 1.43309 1.42713 1.42109 4.28132
4149 1.43345 1.42748 1.42144 4.28238
4150 1.43381 1.42783 1.42179 4.28344
4151 1.43417 1.42818 1.42214 4.2845
4152 1.43453 1.42853 1.42249 4.28556
4153 1.43489 1.42889 1.42284 4.28662
4154 1.43525 1.42924 1.42319 4.28768
4155 1.43561 1.4296 1.42354 4.28874
4156 1.43597 1.42995 1.42389 4.2898
4157 1.43633 1.43031 1.42423 4.29087
4158 1.43669 1.43066 1.42458 4.29193
4159 1.43705 1.43102 1.42493 4.293
4160 1.43741 1.43137 1.42528 4.29406
4161 1.43777 1.43173 1.42563 4.29513
4162 1.43813 1.43209 1.42597 4.29619
4163 1.43849 1.43245 1.42632 4.29726
4164 1.43885 1.43281 1.42667 4.29832
4165 1.43921 1.43316 1.42702 4.29939
4166 1.43957 1.43352 1.42736 4.30046
4167 1.43993 1.43388 1.42771 4.30152
4168 1.44029 1.43424 1.42806 4.30259
4169 1.44065 1.4346 1.4284 4.30366
4170 1.44102 1.43496 1.42875 4.30473
4171 1.44138 1.43532 1.42909 4.30579
4172 1.44174 1.43569 1.42944 4.30686
4173 1.4421 1.43605 1.42978 4.30793
4174 1.44246 1.43641 1.43013 4.309
4175 1.44282 1.43677 1.43048 4.31007
4176 1.44318 1.43713 1.43082 4.31114
4177 1.44354 1.4375 1.43117 4.3122
4178 1.4439 1.43786 1.43151 4.31327
4179 1.44426 1.43822 1.43186 4.31434
4180 1.44463 1.43858 1.4322 4.31541
4181 1.44499 1.43895 1.43255 4.31648
4182 1.44535 1.43931 1.43289 4.31755
4183 1.44571 1.43967 1.43324 4.31862
4184 1.44607 1.44004 1.43358 4.31969
4185 1.44643 1.4404 1.43393 4.32075
4186 1.44679 1.44076 1.43427 4.32182
4187 1.44715 1.44113 1.43462 4.32289
4188 1.44751 1.44149 1.43496 4.32396
4189 1.44787 1.44186 1.43531 4.32503
4190 1.44823 1.44222 1.43565 4.3261
4191 1.44859 1.44258 1.436 4.32717
4192 1.44895 1.44295 1.43634 4.32824
4193 1.44931 1.44331 1.43669 4.32931
4194 1.44967 1.44367 1.43704 4.33038
4195 1.45003 1.44404 1.43738 4.33145
4196 1.45039 1.4444 1.43773 4.33252
4197 1.45075 1.44477 1.43808 4.33359
4198 1.4511 1.44513 1.43842 4.33466
4199 1.45146 1.44549 1.43877 4.33573
4200 1.45182 1.44586 1.43912 4.33679
4201 1.45218 1.44622 1.43946 4.33786
4202 1.45254 1.44658 1.43981 4.33893
4203 1.4529 1.44695 1.44016 4.34
4204 1.45326 1.44731 1.4405 4.34107
4205 1.45362 1.44767 1.44085 4.34214
4206 1.45397 1.44803 1.4412 4.34321
4207 1.45433 1.4484 1.44155 4.34427
4208 1.45469 1.44876 1.44189 4.34534
4209 1.45505 1.44912 1.44224 4.34641
4210 1.4554 1.44948 1.44259 4.34748
4211 1.45576 1.44985 1.44294 4.34854
4212 1.45612 1.45021 1.44328 4.34961
4213 1.45647 1.45057 1.44363 4.35068
4214 1.45683 1.45093 1.44398 4.35174
4215 1.45719 1.45129 1.44433 4.35281
4216 1.45754 1.45165 1.44468 4.35387
4217 1.4579 1.45202 1.44502 4.35494
4218 1.45825 1.45238 1.44537 4.356
4219 1.45861 1.45274 1.44572 4.35707
4220 1.45896 1.4531 1.44607 4.35813
4221 1.45932 1.45346 1.44642 4.3592
4222 1.45968 1.45382 1.44676 4.36026
4223 1.46003 1.45418 1.44711 4.36132
4224 1.46038 1.45454 1.44746 4.36239
4225 1.46074 1.4549 1.44781 4.36345
4226 1.46109 1.45526 1.44816 4.36451
4227 1.46145 1.45562 1.4485 4.36558
4228 1.4618 1.45598 1.44885 4.36664
4229 1.46216 1.45634 1.4492 4.3677
4230 1.46251 1.4567 1.44955 4.36876
4231 1.46286 1.45706 1.4499 4.36983
4232 1.46322 1.45742 1.45025 4.37089
4233 1.46357 1.45778 1.4506 4.37195
4234 1.46392 1.45814 1.45095 4.37301
4235 1.46428 1.4585 1.4513 4.37408
4236 1.46463 1.45886 1.45165 4.37514
4237 1.46498 1.45922 1.452 4.3762
4238 1.46533 1.45958 1.45235 4.37726
4239 1.46569 1.45993 1.45271 4.37833
4240 1.46604 1.46029 1.45306 4.37939
4241 1.46639 1.46065 1.45341 4.38045
4242 1.46674 1.46101 1.45376 4.38151
4243 1.46709 1.46137 1.45411 4.38257
4244 1.46744 1.46173 1.45447 4.38364
4245 1.46779 1.46208 1.45482 4.3847
4246 1.46814 1.46244 1.45517 4.38576
4247 1.46849 1.4628 1.45553 4.38682
4248 1.46884 1.46316 1.45588 4.38788
4249 1.46919 1.46351 1.45623 4.38894
4250 1.46954 1.46387 1.45659 4.39
4251 1.46989 1.46423 1.45694 4.39107
4252 1.47024 1.46459 1.4573 4.39213
4253 1.47059 1.46494 1.45765 4.39319
4254 1.47094 1.4653 1.45801 4.39425
4255 1.47129 1.46566 1.45836 4.39531
4256 1.47164 1.46602 1.45872 4.39637
4257 1.47198 1.46638 1.45908 4.39744
4258 1.47233 1.46673 1.45943 4.3985
4259 1.47268 1.46709 1.45979 4.39956
4260 1.47303 1.46745 1.46015 4.40062
4261 1.47337 1.46781 1.4605 4.40169
4262 1.47372 1.46817 1.46086 4.40275
4263 1.47407 1.46852 1.46122 4.40381
4264 1.47442 1.46888 1.46158 4.40487
4265 1.47476 1.46924 1.46193 4.40594
4266 1.47511 1.4696 1.46229 4.407
4267 1.47546 1.46996 1.46265 4.40806
4268 1.4758 1.47032 1.46301 4.40913
4269 1.47615 1.47068 1.46337 4.41019
4270 1.4765 1.47103 1.46372 4.41126
4271 1.47684 1.47139 1.46408 4.41232
4272 1.47719 1.47175 1.46444 4.41338
4273 1.47754 1.47211 1.4648 4.41445
4274 1.47788 1.47247 1.46516 4.41552
4275 1.47823 1.47283 1.46552 4.41658
4276 1.47858 1.47319 1.46588 4.41765
4277 1.47893 1.47355 1.46624 4.41871
4278 1.47927 1.47391 1.4666 4.41978
4279 1.47962 1.47427 1.46696 4.42085
4280 1.47997 1.47463 1.46732 4.42192
4281 1.48032 1.47499 1.46768 4.42299
4282 1.48066 1.47535 1.46804 4.42406
4283 1.48101 1.47571 1.4684 4.42512
4284 1.48136 1.47607 1.46876 4.42619
4285 1.48171 1.47643 1.46912 4.42726
4286 1.48206 1.47679 1.46948 4.42834
4287 1.48241 1.47715 1.46985 4.42941
