LAMMPS (15 Aug 2014)
lattice sc 0.8
Lattice spacing in x,y,z = 1.07722 1.07722 1.07722

region box block 0 10 0 10 0 10

create_box 1 box
Created orthogonal box = (0 0 0) to (10.7722 10.7722 10.7722)
  1 by 1 by 3 MPI processor grid

create_atoms 1 box
Created 1000 atoms

mass 1 1.0

pair_style lj/cut/opt 3.0

pair_coeff 1 1 1.0 1.0

neighbor 2.0 bin

velocity all create 1.5 12345 dist gaussian rot yes mom yes

fix nve all nve

thermo_style custom time etotal temp press

thermo 10

variable timestep equal 0.001
variable n_steps equal floor(100/${timestep})
variable n_steps equal floor(100/0.001)

timestep ${timestep}
timestep 0.001
run ${n_steps}
run 100000
Memory usage per processor = 2.65604 Mbytes
Time TotEng Temp Press 
        4.78   -3.1847479    1.2358967    2.7556413 
        4.79   -3.1845899    1.2365458    2.7492556 
         4.8    -3.184518     1.240886    2.7248932 
        4.81   -3.1845619    1.2445818    2.7031554 
        4.82   -3.1844533    1.2430097    2.7059886 
        4.83   -3.1843267    1.2362198    2.7323676 
        4.84   -3.1844983     1.230112    2.7536982 
        4.85   -3.1845272    1.2288091    2.7504091 
        4.86   -3.1844793    1.2315481    2.7251187 
        4.87   -3.1845066    1.2364542    2.6867138 
        4.88   -3.1844894    1.2430058    2.6392192 
        4.89   -3.1842983    1.2510561    2.5853396 
         4.9   -3.1843928    1.2591363     2.532767 
        4.91   -3.1843541    1.2650916    2.4931844 
        4.92   -3.1842821    1.2686768    2.4682876 
        4.93   -3.1841867    1.2702737    2.4566028 
        4.94   -3.1842248    1.2680648    2.4656771 
        4.95   -3.1846027     1.263438     2.488365 
        4.96   -3.1847746    1.2617864    2.5009475 
        4.97    -3.184868    1.2620178    2.5074219 
        4.98   -3.1846619    1.2597857    2.5269011 
        4.99   -3.1845566    1.2571651     2.549174 
           5   -3.1847264    1.2557616    2.5663536 
        5.01   -3.1848736    1.2546826    2.5830667 
        5.02   -3.1848032    1.2496867    2.6183559 
        5.03   -3.1846489    1.2403538    2.6724936 
        5.04   -3.1845009    1.2327704    2.7154809 
